Category,ID,Latitude,Longitude,Date,MOD11A1_061_LST_Day_1km,MOD11A1_061_LST_Night_1km
Goraczka 2,4,52.8858361,16.4519111,2021-11-25,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-11-26,277.9400024,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-11-27,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-11-28,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-11-29,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-11-30,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-01,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-02,0.0,271.2399902
Goraczka 2,4,52.8858361,16.4519111,2021-12-03,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-04,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-05,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-06,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-07,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-08,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-09,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-10,0.0,267.5599976
Goraczka 2,4,52.8858361,16.4519111,2021-12-11,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-12,0.0,267.7399902
Goraczka 2,4,52.8858361,16.4519111,2021-12-13,0.0,273.3999939
Goraczka 2,4,52.8858361,16.4519111,2021-12-14,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-15,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-16,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-17,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-18,0.0,273.4799805
Goraczka 2,4,52.8858361,16.4519111,2021-12-19,0.0,271.9599915
Goraczka 2,4,52.8858361,16.4519111,2021-12-20,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-21,0.0,263.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-22,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-23,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-24,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-25,261.2599792,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-26,259.1000061,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-27,262.2599792,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-28,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-29,0.0,271.1799927
Goraczka 2,4,52.8858361,16.4519111,2021-12-30,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2021-12-31,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-01,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-02,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-03,0.0,277.019989
Goraczka 2,4,52.8858361,16.4519111,2022-01-04,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-05,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-06,0.0,266.7999878
Goraczka 2,4,52.8858361,16.4519111,2022-01-07,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-08,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-09,270.6199951,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-10,0.0,265.0799866
Goraczka 2,4,52.8858361,16.4519111,2022-01-11,270.7399902,263.3399963
Goraczka 2,4,52.8858361,16.4519111,2022-01-12,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-13,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-14,0.0,271.8399963
Goraczka 2,4,52.8858361,16.4519111,2022-01-15,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-16,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-17,0.0,270.5799866
Goraczka 2,4,52.8858361,16.4519111,2022-01-18,273.6799927,270.4400024
Goraczka 2,4,52.8858361,16.4519111,2022-01-19,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-20,0.0,268.9400024
Goraczka 2,4,52.8858361,16.4519111,2022-01-21,271.7399902,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-22,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-23,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-24,0.0,270.4199829
Goraczka 2,4,52.8858361,16.4519111,2022-01-25,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-26,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-27,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-28,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-29,0.0,266.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-30,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-01-31,0.0,267.8200073
Goraczka 2,4,52.8858361,16.4519111,2022-02-01,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-02,0.0,271.3599854
Goraczka 2,4,52.8858361,16.4519111,2022-02-03,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-04,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-05,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-06,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-07,0.0,273.0400085
Goraczka 2,4,52.8858361,16.4519111,2022-02-08,0.0,277.6399841
Goraczka 2,4,52.8858361,16.4519111,2022-02-09,0.0,270.3999939
Goraczka 2,4,52.8858361,16.4519111,2022-02-10,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-11,0.0,272.5799866
Goraczka 2,4,52.8858361,16.4519111,2022-02-12,276.3800049,267.6600037
Goraczka 2,4,52.8858361,16.4519111,2022-02-13,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-14,277.6600037,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-15,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-16,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-17,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-18,280.5400085,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-19,0.0,273.1399841
Goraczka 2,4,52.8858361,16.4519111,2022-02-20,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-21,0.0,266.5
Goraczka 2,4,52.8858361,16.4519111,2022-02-22,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-23,0.0,273.0599976
Goraczka 2,4,52.8858361,16.4519111,2022-02-24,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-25,279.5599976,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-26,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-02-27,280.1999817,266.9199829
Goraczka 2,4,52.8858361,16.4519111,2022-02-28,278.7599792,266.7799988
Goraczka 2,4,52.8858361,16.4519111,2022-03-01,278.7200012,266.2399902
Goraczka 2,4,52.8858361,16.4519111,2022-03-02,279.1999817,266.4599915
Goraczka 2,4,52.8858361,16.4519111,2022-03-03,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-03-04,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-03-05,0.0,267.1399841
Goraczka 2,4,52.8858361,16.4519111,2022-03-06,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-03-07,281.6000061,267.9599915
Goraczka 2,4,52.8858361,16.4519111,2022-03-08,282.2399902,268.2599792
Goraczka 2,4,52.8858361,16.4519111,2022-03-09,282.519989,270.1399841
Goraczka 2,4,52.8858361,16.4519111,2022-03-10,278.8599854,268.9799805
Goraczka 2,4,52.8858361,16.4519111,2022-03-11,279.3599854,268.2200012
Goraczka 2,4,52.8858361,16.4519111,2022-03-12,280.1000061,268.7399902
Goraczka 2,4,52.8858361,16.4519111,2022-03-13,283.7799988,269.8200073
Goraczka 2,4,52.8858361,16.4519111,2022-03-14,285.1799927,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-03-15,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-03-16,288.6600037,271.5599976
Goraczka 2,4,52.8858361,16.4519111,2022-03-17,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-03-18,287.519989,268.7599792
Goraczka 2,4,52.8858361,16.4519111,2022-03-19,283.3200073,270.519989
Goraczka 2,4,52.8858361,16.4519111,2022-03-20,285.2399902,271.9599915
Goraczka 2,4,52.8858361,16.4519111,2022-03-21,286.1199951,268.1399841
Goraczka 2,4,52.8858361,16.4519111,2022-03-22,291.0,268.6000061
Goraczka 2,4,52.8858361,16.4519111,2022-03-23,293.5799866,271.0400085
Goraczka 2,4,52.8858361,16.4519111,2022-03-24,291.0,269.6399841
Goraczka 2,4,52.8858361,16.4519111,2022-03-25,0.0,273.0599976
Goraczka 2,4,52.8858361,16.4519111,2022-03-26,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-03-27,289.9799805,272.6000061
Goraczka 2,4,52.8858361,16.4519111,2022-03-28,288.6199951,272.6999817
Goraczka 2,4,52.8858361,16.4519111,2022-03-29,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-03-30,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-03-31,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-01,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-02,283.5799866,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-03,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-04,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-05,276.0599976,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-06,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-07,0.0,276.6999817
Goraczka 2,4,52.8858361,16.4519111,2022-04-08,277.1600037,274.1199951
Goraczka 2,4,52.8858361,16.4519111,2022-04-09,282.8599854,273.2999878
Goraczka 2,4,52.8858361,16.4519111,2022-04-10,0.0,265.0400085
Goraczka 2,4,52.8858361,16.4519111,2022-04-11,0.0,268.9799805
Goraczka 2,4,52.8858361,16.4519111,2022-04-12,289.8999939,274.9799805
Goraczka 2,4,52.8858361,16.4519111,2022-04-13,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-14,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-15,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-16,289.519989,269.1000061
Goraczka 2,4,52.8858361,16.4519111,2022-04-17,291.2200012,276.1000061
Goraczka 2,4,52.8858361,16.4519111,2022-04-18,292.7200012,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-19,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-20,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-21,0.0,274.6799927
Goraczka 2,4,52.8858361,16.4519111,2022-04-22,0.0,273.7200012
Goraczka 2,4,52.8858361,16.4519111,2022-04-23,0.0,274.7799988
Goraczka 2,4,52.8858361,16.4519111,2022-04-24,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-25,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-26,0.0,274.8800049
Goraczka 2,4,52.8858361,16.4519111,2022-04-27,0.0,275.7599792
Goraczka 2,4,52.8858361,16.4519111,2022-04-28,295.4599915,274.5799866
Goraczka 2,4,52.8858361,16.4519111,2022-04-29,294.0799866,273.0
Goraczka 2,4,52.8858361,16.4519111,2022-04-30,0.0,274.6399841
Goraczka 2,4,52.8858361,16.4519111,2022-05-01,296.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-02,298.3999939,273.7200012
Goraczka 2,4,52.8858361,16.4519111,2022-05-03,297.019989,276.1799927
Goraczka 2,4,52.8858361,16.4519111,2022-05-04,295.8200073,278.6799927
Goraczka 2,4,52.8858361,16.4519111,2022-05-05,0.0,277.7599792
Goraczka 2,4,52.8858361,16.4519111,2022-05-06,0.0,276.1399841
Goraczka 2,4,52.8858361,16.4519111,2022-05-07,0.0,278.8599854
Goraczka 2,4,52.8858361,16.4519111,2022-05-08,293.4799805,276.6199951
Goraczka 2,4,52.8858361,16.4519111,2022-05-09,298.4400024,274.6999817
Goraczka 2,4,52.8858361,16.4519111,2022-05-10,295.6799927,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-11,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-12,0.0,278.2200012
Goraczka 2,4,52.8858361,16.4519111,2022-05-13,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-14,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-15,297.2399902,277.1600037
Goraczka 2,4,52.8858361,16.4519111,2022-05-16,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-17,0.0,279.2799988
Goraczka 2,4,52.8858361,16.4519111,2022-05-18,297.1399841,277.1799927
Goraczka 2,4,52.8858361,16.4519111,2022-05-19,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-20,299.6199951,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-21,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-22,0.0,278.6600037
Goraczka 2,4,52.8858361,16.4519111,2022-05-23,293.8599854,283.0599976
Goraczka 2,4,52.8858361,16.4519111,2022-05-24,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-25,0.0,279.5599976
Goraczka 2,4,52.8858361,16.4519111,2022-05-26,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-27,286.8599854,280.5
Goraczka 2,4,52.8858361,16.4519111,2022-05-28,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-29,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-05-30,0.0,276.8399963
Goraczka 2,4,52.8858361,16.4519111,2022-05-31,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-01,292.1000061,280.0400085
Goraczka 2,4,52.8858361,16.4519111,2022-06-02,291.9400024,279.3999939
Goraczka 2,4,52.8858361,16.4519111,2022-06-03,298.9799805,281.7399902
Goraczka 2,4,52.8858361,16.4519111,2022-06-04,0.0,284.5400085
Goraczka 2,4,52.8858361,16.4519111,2022-06-05,299.6600037,281.2799988
Goraczka 2,4,52.8858361,16.4519111,2022-06-06,0.0,285.5799866
Goraczka 2,4,52.8858361,16.4519111,2022-06-07,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-08,296.2599792,287.6799927
Goraczka 2,4,52.8858361,16.4519111,2022-06-09,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-10,296.6000061,282.3399963
Goraczka 2,4,52.8858361,16.4519111,2022-06-11,298.9799805,285.6399841
Goraczka 2,4,52.8858361,16.4519111,2022-06-12,0.0,283.6600037
Goraczka 2,4,52.8858361,16.4519111,2022-06-13,0.0,282.7999878
Goraczka 2,4,52.8858361,16.4519111,2022-06-14,0.0,278.9799805
Goraczka 2,4,52.8858361,16.4519111,2022-06-15,299.1399841,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-16,301.8399963,281.6600037
Goraczka 2,4,52.8858361,16.4519111,2022-06-17,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-18,303.5599976,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-19,305.6399841,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-20,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-21,0.0,280.6999817
Goraczka 2,4,52.8858361,16.4519111,2022-06-22,300.1999817,285.1999817
Goraczka 2,4,52.8858361,16.4519111,2022-06-23,303.6799927,288.8200073
Goraczka 2,4,52.8858361,16.4519111,2022-06-24,304.1199951,291.8200073
Goraczka 2,4,52.8858361,16.4519111,2022-06-25,297.2799988,291.1600037
Goraczka 2,4,52.8858361,16.4519111,2022-06-26,304.7399902,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-27,305.6799927,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-28,0.0,284.3999939
Goraczka 2,4,52.8858361,16.4519111,2022-06-29,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-06-30,0.0,291.8800049
Goraczka 2,4,52.8858361,16.4519111,2022-07-01,305.0599976,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-02,0.0,285.019989
Goraczka 2,4,52.8858361,16.4519111,2022-07-03,0.0,286.6999817
Goraczka 2,4,52.8858361,16.4519111,2022-07-04,0.0,284.8599854
Goraczka 2,4,52.8858361,16.4519111,2022-07-05,298.6999817,282.5
Goraczka 2,4,52.8858361,16.4519111,2022-07-06,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-07,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-08,0.0,283.4400024
Goraczka 2,4,52.8858361,16.4519111,2022-07-09,0.0,284.3800049
Goraczka 2,4,52.8858361,16.4519111,2022-07-10,0.0,282.8999939
Goraczka 2,4,52.8858361,16.4519111,2022-07-11,291.7999878,282.9799805
Goraczka 2,4,52.8858361,16.4519111,2022-07-12,0.0,286.1600037
Goraczka 2,4,52.8858361,16.4519111,2022-07-13,0.0,287.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-14,301.4599915,280.2399902
Goraczka 2,4,52.8858361,16.4519111,2022-07-15,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-16,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-17,0.0,279.9400024
Goraczka 2,4,52.8858361,16.4519111,2022-07-18,301.6399841,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-19,306.2999878,284.7799988
Goraczka 2,4,52.8858361,16.4519111,2022-07-20,307.1399841,294.7599792
Goraczka 2,4,52.8858361,16.4519111,2022-07-21,308.3399963,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-22,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-23,0.0,285.7799988
Goraczka 2,4,52.8858361,16.4519111,2022-07-24,300.3800049,281.3999939
Goraczka 2,4,52.8858361,16.4519111,2022-07-25,304.4400024,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-26,0.0,283.2399902
Goraczka 2,4,52.8858361,16.4519111,2022-07-27,0.0,280.6600037
Goraczka 2,4,52.8858361,16.4519111,2022-07-28,298.9799805,282.4799805
Goraczka 2,4,52.8858361,16.4519111,2022-07-29,0.0,283.9599915
Goraczka 2,4,52.8858361,16.4519111,2022-07-30,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-07-31,302.4199829,284.0599976
Goraczka 2,4,52.8858361,16.4519111,2022-08-01,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-02,303.3200073,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-03,304.8200073,287.9199829
Goraczka 2,4,52.8858361,16.4519111,2022-08-04,308.3800049,293.3599854
Goraczka 2,4,52.8858361,16.4519111,2022-08-05,305.3800049,291.0400085
Goraczka 2,4,52.8858361,16.4519111,2022-08-06,297.4599915,280.3800049
Goraczka 2,4,52.8858361,16.4519111,2022-08-07,298.9799805,281.6799927
Goraczka 2,4,52.8858361,16.4519111,2022-08-08,303.6399841,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-09,303.1000061,285.6999817
Goraczka 2,4,52.8858361,16.4519111,2022-08-10,302.7599792,282.2599792
Goraczka 2,4,52.8858361,16.4519111,2022-08-11,302.1000061,285.1399841
Goraczka 2,4,52.8858361,16.4519111,2022-08-12,303.2399902,288.2200012
Goraczka 2,4,52.8858361,16.4519111,2022-08-13,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-14,304.1000061,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-15,302.8200073,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-16,304.1199951,290.2599792
Goraczka 2,4,52.8858361,16.4519111,2022-08-17,302.0599976,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-18,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-19,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-20,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-21,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-22,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-23,0.0,288.9799805
Goraczka 2,4,52.8858361,16.4519111,2022-08-24,0.0,288.8999939
Goraczka 2,4,52.8858361,16.4519111,2022-08-25,299.2599792,289.9199829
Goraczka 2,4,52.8858361,16.4519111,2022-08-26,300.3399963,290.6999817
Goraczka 2,4,52.8858361,16.4519111,2022-08-27,303.539978,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-28,0.0,285.7599792
Goraczka 2,4,52.8858361,16.4519111,2022-08-29,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-08-30,0.0,281.6199951
Goraczka 2,4,52.8858361,16.4519111,2022-08-31,0.0,280.6000061
Goraczka 2,4,52.8858361,16.4519111,2022-09-01,0.0,279.6999817
Goraczka 2,4,52.8858361,16.4519111,2022-09-02,296.1999817,279.4599915
Goraczka 2,4,52.8858361,16.4519111,2022-09-03,295.8200073,283.8399963
Goraczka 2,4,52.8858361,16.4519111,2022-09-04,296.019989,280.9599915
Goraczka 2,4,52.8858361,16.4519111,2022-09-05,296.1399841,279.1999817
Goraczka 2,4,52.8858361,16.4519111,2022-09-06,0.0,280.4799805
Goraczka 2,4,52.8858361,16.4519111,2022-09-07,294.4599915,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-08,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-09,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-10,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-11,0.0,279.1799927
Goraczka 2,4,52.8858361,16.4519111,2022-09-12,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-13,0.0,285.9199829
Goraczka 2,4,52.8858361,16.4519111,2022-09-14,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-15,0.0,283.0799866
Goraczka 2,4,52.8858361,16.4519111,2022-09-16,286.8800049,281.0599976
Goraczka 2,4,52.8858361,16.4519111,2022-09-17,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-18,0.0,276.3200073
Goraczka 2,4,52.8858361,16.4519111,2022-09-19,0.0,277.7399902
Goraczka 2,4,52.8858361,16.4519111,2022-09-20,288.2200012,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-21,0.0,276.7200012
Goraczka 2,4,52.8858361,16.4519111,2022-09-22,0.0,275.4400024
Goraczka 2,4,52.8858361,16.4519111,2022-09-23,291.3599854,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-24,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-25,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-26,0.0,279.1199951
Goraczka 2,4,52.8858361,16.4519111,2022-09-27,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-28,286.519989,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-09-29,284.5799866,277.1000061
Goraczka 2,4,52.8858361,16.4519111,2022-09-30,290.0799866,278.4799805
Goraczka 2,4,52.8858361,16.4519111,2022-10-01,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-02,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-03,0.0,280.2399902
Goraczka 2,4,52.8858361,16.4519111,2022-10-04,287.6600037,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-05,0.0,283.1600037
Goraczka 2,4,52.8858361,16.4519111,2022-10-06,288.5400085,277.2399902
Goraczka 2,4,52.8858361,16.4519111,2022-10-07,290.7999878,276.2399902
Goraczka 2,4,52.8858361,16.4519111,2022-10-08,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-09,0.0,277.2599792
Goraczka 2,4,52.8858361,16.4519111,2022-10-10,289.3599854,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-23,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-24,0.0,283.3599854
Goraczka 2,4,52.8858361,16.4519111,2022-10-25,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-26,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-27,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-28,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-29,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-10-30,0.0,282.0599976
Goraczka 2,4,52.8858361,16.4519111,2022-10-31,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-01,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-02,286.4199829,276.6399841
Goraczka 2,4,52.8858361,16.4519111,2022-11-03,283.5,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-04,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-05,0.0,273.3399963
Goraczka 2,4,52.8858361,16.4519111,2022-11-06,281.8399963,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-07,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-08,282.3200073,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-09,0.0,275.6600037
Goraczka 2,4,52.8858361,16.4519111,2022-11-10,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-11,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-12,0.0,278.2399902
Goraczka 2,4,52.8858361,16.4519111,2022-11-13,0.0,274.4799805
Goraczka 2,4,52.8858361,16.4519111,2022-11-14,0.0,276.1000061
Goraczka 2,4,52.8858361,16.4519111,2022-11-15,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-16,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-17,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-18,0.0,264.9799805
Goraczka 2,4,52.8858361,16.4519111,2022-11-19,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-20,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-21,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-22,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-23,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-24,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-25,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-26,0.0,268.8800049
Goraczka 2,4,52.8858361,16.4519111,2022-11-27,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-28,275.6199951,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-29,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-11-30,0.0,0.0
Goraczka 2,4,52.8858361,16.4519111,2022-12-01,0.0,260.5400085
Goraczka 2,4,52.8858361,16.4519111,2022-12-02,0.0,0.0
