Category,ID,Latitude,Longitude,Date,Temp
Brody 1,3,52.4393333,16.2788972,2020-01-01,"1,523650289"
Brody 1,3,52.4393333,16.2788972,2020-01-02,"-4,36E-03"
Brody 1,3,52.4393333,16.2788972,2020-01-03,"3,085148573"
Brody 1,3,52.4393333,16.2788972,2020-01-04,"3,763745308"
Brody 1,3,52.4393333,16.2788972,2020-01-05,"0,584065318"
Brody 1,3,52.4393333,16.2788972,2020-01-06,"2,585300922"
Brody 1,3,52.4393333,16.2788972,2020-01-07,"2,048743963"
Brody 1,3,52.4393333,16.2788972,2020-01-08,"4,742255211"
Brody 1,3,52.4393333,16.2788972,2020-01-09,"7,355990887"
Brody 1,3,52.4393333,16.2788972,2020-01-10,"8,869247437"
Brody 1,3,52.4393333,16.2788972,2020-01-11,"4,686500072"
Brody 1,3,52.4393333,16.2788972,2020-01-12,"2,937247276"
Brody 1,3,52.4393333,16.2788972,2020-01-13,"5,382201672"
Brody 1,3,52.4393333,16.2788972,2020-01-14,"5,147755146"
Brody 1,3,52.4393333,16.2788972,2020-01-15,"6,843904495"
Brody 1,3,52.4393333,16.2788972,2020-01-16,"4,81860733"
Brody 1,3,52.4393333,16.2788972,2020-01-17,"3,298203707"
Brody 1,3,52.4393333,16.2788972,2020-01-18,"4,456969261"
Brody 1,3,52.4393333,16.2788972,2020-01-19,"2,497320414"
Brody 1,3,52.4393333,16.2788972,2020-01-20,"2,490876198"
Brody 1,3,52.4393333,16.2788972,2020-01-21,"2,098485947"
Brody 1,3,52.4393333,16.2788972,2020-01-22,"3,040092707"
Brody 1,3,52.4393333,16.2788972,2020-01-23,"2,420292377"
Brody 1,3,52.4393333,16.2788972,2020-01-24,"0,012516983"
Brody 1,3,52.4393333,16.2788972,2020-01-25,"0,014937135"
Brody 1,3,52.4393333,16.2788972,2020-01-26,"-0,838442326"
Brody 1,3,52.4393333,16.2788972,2020-01-27,"2,533309698"
Brody 1,3,52.4393333,16.2788972,2020-01-28,"4,768444061"
Brody 1,3,52.4393333,16.2788972,2020-01-29,"3,503133297"
Brody 1,3,52.4393333,16.2788972,2020-01-30,"4,595014572"
Brody 1,3,52.4393333,16.2788972,2020-01-31,"8,267244339"
Brody 1,3,52.4393333,16.2788972,2020-02-01,"10,54630184"
Brody 1,3,52.4393333,16.2788972,2020-02-02,"6,810963631"
Brody 1,3,52.4393333,16.2788972,2020-02-03,"5,951143742"
Brody 1,3,52.4393333,16.2788972,2020-02-04,"4,395788193"
Brody 1,3,52.4393333,16.2788972,2020-02-05,"2,366296768"
Brody 1,3,52.4393333,16.2788972,2020-02-06,"3,579414129"
Brody 1,3,52.4393333,16.2788972,2020-02-07,"3,771478415"
Brody 1,3,52.4393333,16.2788972,2020-02-08,"1,168451905"
Brody 1,3,52.4393333,16.2788972,2020-02-09,"5,803827286"
Brody 1,3,52.4393333,16.2788972,2020-02-10,"7,193351746"
Brody 1,3,52.4393333,16.2788972,2020-02-11,"4,289250851"
Brody 1,3,52.4393333,16.2788972,2020-02-12,"3,857578993"
Brody 1,3,52.4393333,16.2788972,2020-02-13,"3,808823586"
Brody 1,3,52.4393333,16.2788972,2020-02-14,"2,871290684"
Brody 1,3,52.4393333,16.2788972,2020-02-15,"4,124070168"
Brody 1,3,52.4393333,16.2788972,2020-02-16,"9,930329323"
Brody 1,3,52.4393333,16.2788972,2020-02-17,"10,43466473"
Brody 1,3,52.4393333,16.2788972,2020-02-18,"6,281013489"
Brody 1,3,52.4393333,16.2788972,2020-02-19,"4,447994709"
Brody 1,3,52.4393333,16.2788972,2020-02-20,"5,415141106"
Brody 1,3,52.4393333,16.2788972,2020-02-21,"5,178678513"
Brody 1,3,52.4393333,16.2788972,2020-02-22,"7,619011402"
Brody 1,3,52.4393333,16.2788972,2020-02-23,"5,938211918"
Brody 1,3,52.4393333,16.2788972,2020-02-24,"4,992659569"
Brody 1,3,52.4393333,16.2788972,2020-02-25,"7,444770336"
Brody 1,3,52.4393333,16.2788972,2020-02-26,"2,98968339"
Brody 1,3,52.4393333,16.2788972,2020-02-27,"2,400295496"
Brody 1,3,52.4393333,16.2788972,2020-02-28,"2,074321985"
Brody 1,3,52.4393333,16.2788972,2020-02-29,"4,090902328"
Brody 1,3,52.4393333,16.2788972,2020-03-01,"7,018155575"
Brody 1,3,52.4393333,16.2788972,2020-03-02,"4,605818272"
Brody 1,3,52.4393333,16.2788972,2020-03-03,"4,817311764"
Brody 1,3,52.4393333,16.2788972,2020-03-04,"3,979047537"
Brody 1,3,52.4393333,16.2788972,2020-03-05,"4,138933659"
Brody 1,3,52.4393333,16.2788972,2020-03-06,"5,121628761"
Brody 1,3,52.4393333,16.2788972,2020-03-07,"4,816937923"
Brody 1,3,52.4393333,16.2788972,2020-03-08,"5,375932217"
Brody 1,3,52.4393333,16.2788972,2020-03-09,"6,016478062"
Brody 1,3,52.4393333,16.2788972,2020-03-10,"6,307141781"
Brody 1,3,52.4393333,16.2788972,2020-03-11,"9,175662041"
Brody 1,3,52.4393333,16.2788972,2020-03-12,"9,071759224"
Brody 1,3,52.4393333,16.2788972,2020-03-13,"5,5843606"
Brody 1,3,52.4393333,16.2788972,2020-03-14,"2,167594433"
Brody 1,3,52.4393333,16.2788972,2020-03-15,"3,854154825"
Brody 1,3,52.4393333,16.2788972,2020-03-16,"7,174621582"
Brody 1,3,52.4393333,16.2788972,2020-03-17,"8,599969864"
Brody 1,3,52.4393333,16.2788972,2020-03-18,"10,62947941"
Brody 1,3,52.4393333,16.2788972,2020-03-19,"9,076055527"
Brody 1,3,52.4393333,16.2788972,2020-03-20,"6,451189518"
Brody 1,3,52.4393333,16.2788972,2020-03-21,"3,250386"
Brody 1,3,52.4393333,16.2788972,2020-03-22,"0,314051032"
Brody 1,3,52.4393333,16.2788972,2020-03-23,"-0,220234156"
Brody 1,3,52.4393333,16.2788972,2020-03-24,"0,775343895"
Brody 1,3,52.4393333,16.2788972,2020-03-25,"2,788101435"
Brody 1,3,52.4393333,16.2788972,2020-03-26,"4,700820446"
Brody 1,3,52.4393333,16.2788972,2020-03-27,"7,46E+00"
Brody 1,3,52.4393333,16.2788972,2020-03-28,"8,007341385"
Brody 1,3,52.4393333,16.2788972,2020-03-29,"3,423125029"
Brody 1,3,52.4393333,16.2788972,2020-03-30,"0,754847109"
Brody 1,3,52.4393333,16.2788972,2020-03-31,"0,556939304"
Brody 1,3,52.4393333,16.2788972,2020-04-01,"3,18E+00"
Brody 1,3,52.4393333,16.2788972,2020-04-02,"5,441681862"
Brody 1,3,52.4393333,16.2788972,2020-04-03,"6,339901447"
Brody 1,3,52.4393333,16.2788972,2020-04-04,"5,091350555"
Brody 1,3,52.4393333,16.2788972,2020-04-05,"7,531272411"
Brody 1,3,52.4393333,16.2788972,2020-04-06,"12,83817863"
Brody 1,3,52.4393333,16.2788972,2020-04-07,"13,44660568"
Brody 1,3,52.4393333,16.2788972,2020-04-08,"11,47496605"
Brody 1,3,52.4393333,16.2788972,2020-04-09,"11,20807076"
Brody 1,3,52.4393333,16.2788972,2020-04-10,"7,499362469"
Brody 1,3,52.4393333,16.2788972,2020-04-11,"8,043512344"
Brody 1,3,52.4393333,16.2788972,2020-04-12,"13,2831583"
Brody 1,3,52.4393333,16.2788972,2020-04-13,"7,48088932"
Brody 1,3,52.4393333,16.2788972,2020-04-14,"4,466727734"
Brody 1,3,52.4393333,16.2788972,2020-04-15,"7,680669785"
Brody 1,3,52.4393333,16.2788972,2020-04-16,"11,15984821"
Brody 1,3,52.4393333,16.2788972,2020-04-17,"9,306335449"
Brody 1,3,52.4393333,16.2788972,2020-04-18,"9,274230003"
Brody 1,3,52.4393333,16.2788972,2020-04-19,"7,605666161"
Brody 1,3,52.4393333,16.2788972,2020-04-20,"7,956803322"
Brody 1,3,52.4393333,16.2788972,2020-04-21,"9,79E+00"
Brody 1,3,52.4393333,16.2788972,2020-04-22,"10,58011818"
Brody 1,3,52.4393333,16.2788972,2020-04-23,"1,24E+01"
Brody 1,3,52.4393333,16.2788972,2020-04-24,"1,38E+01"
Brody 1,3,52.4393333,16.2788972,2020-04-25,"9,762351036"
Brody 1,3,52.4393333,16.2788972,2020-04-26,"10,05609608"
Brody 1,3,52.4393333,16.2788972,2020-04-27,"1,34E+01"
Brody 1,3,52.4393333,16.2788972,2020-04-28,"16,71956444"
Brody 1,3,52.4393333,16.2788972,2020-04-29,"10,48415184"
Brody 1,3,52.4393333,16.2788972,2020-04-30,"13,89785957"
Brody 1,3,52.4393333,16.2788972,2020-05-01,"13,53112221"
Brody 1,3,52.4393333,16.2788972,2020-05-02,"10,96453094"
Brody 1,3,52.4393333,16.2788972,2020-05-03,"10,39111805"
Brody 1,3,52.4393333,16.2788972,2020-05-04,"10,36185455"
Brody 1,3,52.4393333,16.2788972,2020-05-05,"7,448186398"
Brody 1,3,52.4393333,16.2788972,2020-05-06,"10,88581562"
Brody 1,3,52.4393333,16.2788972,2020-05-07,"10,14430332"
Brody 1,3,52.4393333,16.2788972,2020-05-08,"13,27923775"
Brody 1,3,52.4393333,16.2788972,2020-05-09,"15,00163269"
Brody 1,3,52.4393333,16.2788972,2020-05-10,"17,64469528"
Brody 1,3,52.4393333,16.2788972,2020-05-11,"8,727126122"
Brody 1,3,52.4393333,16.2788972,2020-05-12,"6,817614079"
Brody 1,3,52.4393333,16.2788972,2020-05-13,"9,014906883"
Brody 1,3,52.4393333,16.2788972,2020-05-14,"9,565121651"
Brody 1,3,52.4393333,16.2788972,2020-05-15,"9,879513741"
Brody 1,3,52.4393333,16.2788972,2020-05-16,"10,96751404"
Brody 1,3,52.4393333,16.2788972,2020-05-17,"12,51049519"
Brody 1,3,52.4393333,16.2788972,2020-05-18,"14,70694828"
Brody 1,3,52.4393333,16.2788972,2020-05-19,"13,68451405"
Brody 1,3,52.4393333,16.2788972,2020-05-20,"1,29E+01"
Brody 1,3,52.4393333,16.2788972,2020-05-21,"12,39712811"
Brody 1,3,52.4393333,16.2788972,2020-05-22,"13,3201704"
Brody 1,3,52.4393333,16.2788972,2020-05-23,"12,14132214"
Brody 1,3,52.4393333,16.2788972,2020-05-24,"11,72219658"
Brody 1,3,52.4393333,16.2788972,2020-05-25,"11,70489025"
Brody 1,3,52.4393333,16.2788972,2020-05-26,"12,21698666"
Brody 1,3,52.4393333,16.2788972,2020-05-27,"14,54970741"
Brody 1,3,52.4393333,16.2788972,2020-05-28,"13,68027306"
Brody 1,3,52.4393333,16.2788972,2020-05-29,"13,14474773"
Brody 1,3,52.4393333,16.2788972,2020-05-30,"13,1195488"
Brody 1,3,52.4393333,16.2788972,2020-05-31,"16,14336586"
Brody 1,3,52.4393333,16.2788972,2020-06-01,"1,65E+01"
Brody 1,3,52.4393333,16.2788972,2020-06-02,"15,61446953"
Brody 1,3,52.4393333,16.2788972,2020-06-03,"15,31119537"
Brody 1,3,52.4393333,16.2788972,2020-06-04,"17,57353973"
Brody 1,3,52.4393333,16.2788972,2020-06-05,"14,73742294"
Brody 1,3,52.4393333,16.2788972,2020-06-06,"14,10325336"
Brody 1,3,52.4393333,16.2788972,2020-06-07,"15,85024261"
Brody 1,3,52.4393333,16.2788972,2020-06-08,"15,45193768"
Brody 1,3,52.4393333,16.2788972,2020-06-09,"16,83939743"
Brody 1,3,52.4393333,16.2788972,2020-06-10,"16,17998123"
Brody 1,3,52.4393333,16.2788972,2020-06-11,"18,15208054"
Brody 1,3,52.4393333,16.2788972,2020-06-12,"21,46404076"
Brody 1,3,52.4393333,16.2788972,2020-06-13,"23,48337555"
Brody 1,3,52.4393333,16.2788972,2020-06-14,"19,56195831"
Brody 1,3,52.4393333,16.2788972,2020-06-15,"17,64651489"
Brody 1,3,52.4393333,16.2788972,2020-06-16,"19,20335007"
Brody 1,3,52.4393333,16.2788972,2020-06-17,"21,93308449"
Brody 1,3,52.4393333,16.2788972,2020-06-18,"18,98352432"
Brody 1,3,52.4393333,16.2788972,2020-06-19,"17,55756378"
Brody 1,3,52.4393333,16.2788972,2020-06-20,"17,55528069"
Brody 1,3,52.4393333,16.2788972,2020-06-21,"17,85390663"
Brody 1,3,52.4393333,16.2788972,2020-06-22,"19,67145729"
Brody 1,3,52.4393333,16.2788972,2020-06-23,"17,44905853"
Brody 1,3,52.4393333,16.2788972,2020-06-24,"17,80839539"
Brody 1,3,52.4393333,16.2788972,2020-06-25,"21,06812859"
Brody 1,3,52.4393333,16.2788972,2020-06-26,"20,38488579"
Brody 1,3,52.4393333,16.2788972,2020-06-27,"21,81038284"
Brody 1,3,52.4393333,16.2788972,2020-06-28,"23,49230003"
Brody 1,3,52.4393333,16.2788972,2020-06-29,"17,86001778"
Brody 1,3,52.4393333,16.2788972,2020-06-30,"18,88237953"
Brody 1,3,52.4393333,16.2788972,2020-07-01,"19,76797867"
Brody 1,3,52.4393333,16.2788972,2020-07-02,"20,08440208"
Brody 1,3,52.4393333,16.2788972,2020-07-03,"18,55018616"
Brody 1,3,52.4393333,16.2788972,2020-07-04,"21,37222099"
Brody 1,3,52.4393333,16.2788972,2020-07-05,"23,032938"
Brody 1,3,52.4393333,16.2788972,2020-07-06,"19,58081055"
Brody 1,3,52.4393333,16.2788972,2020-07-07,"15,66986847"
Brody 1,3,52.4393333,16.2788972,2020-07-08,"14,42612934"
Brody 1,3,52.4393333,16.2788972,2020-07-09,"16,08155823"
Brody 1,3,52.4393333,16.2788972,2020-07-10,"20,26242828"
Brody 1,3,52.4393333,16.2788972,2020-07-11,"14,99950027"
Brody 1,3,52.4393333,16.2788972,2020-07-12,"15,3334856"
Brody 1,3,52.4393333,16.2788972,2020-07-13,"17,36565781"
Brody 1,3,52.4393333,16.2788972,2020-07-14,"20,27300644"
Brody 1,3,52.4393333,16.2788972,2020-07-15,"19,44021606"
Brody 1,3,52.4393333,16.2788972,2020-07-16,"15,73309135"
Brody 1,3,52.4393333,16.2788972,2020-07-17,"16,91575813"
Brody 1,3,52.4393333,16.2788972,2020-07-18,"20,95443535"
Brody 1,3,52.4393333,16.2788972,2020-07-19,"22,32857895"
Brody 1,3,52.4393333,16.2788972,2020-07-20,"19,93413925"
Brody 1,3,52.4393333,16.2788972,2020-07-21,"17,24107361"
Brody 1,3,52.4393333,16.2788972,2020-07-22,"16,36577606"
Brody 1,3,52.4393333,16.2788972,2020-07-23,"16,03721619"
Brody 1,3,52.4393333,16.2788972,2020-07-24,"19,74287605"
Brody 1,3,52.4393333,16.2788972,2020-07-25,"20,29151154"
Brody 1,3,52.4393333,16.2788972,2020-07-26,"21,21059418"
Brody 1,3,52.4393333,16.2788972,2020-07-27,"21,23498917"
Brody 1,3,52.4393333,16.2788972,2020-07-28,"23,93037605"
Brody 1,3,52.4393333,16.2788972,2020-07-29,"19,15539169"
Brody 1,3,52.4393333,16.2788972,2020-07-30,"18,09103584"
Brody 1,3,52.4393333,16.2788972,2020-07-31,"18,36673164"
Brody 1,3,52.4393333,16.2788972,2020-08-01,"1,92E+01"
Brody 1,3,52.4393333,16.2788972,2020-08-02,"21,62509537"
Brody 1,3,52.4393333,16.2788972,2020-08-03,"17,22276497"
Brody 1,3,52.4393333,16.2788972,2020-08-04,"16,31621933"
Brody 1,3,52.4393333,16.2788972,2020-08-05,"18,36916924"
Brody 1,3,52.4393333,16.2788972,2020-08-06,"2,10E+01"
Brody 1,3,52.4393333,16.2788972,2020-08-07,"25,46273041"
Brody 1,3,52.4393333,16.2788972,2020-08-08,"26,43562317"
Brody 1,3,52.4393333,16.2788972,2020-08-09,"25,49467087"
Brody 1,3,52.4393333,16.2788972,2020-08-10,"24,07034302"
Brody 1,3,52.4393333,16.2788972,2020-08-11,"23,5055542"
Brody 1,3,52.4393333,16.2788972,2020-08-12,"21,822155"
Brody 1,3,52.4393333,16.2788972,2020-08-13,"2,33E+01"
Brody 1,3,52.4393333,16.2788972,2020-08-14,"22,08642387"
Brody 1,3,52.4393333,16.2788972,2020-08-15,"22,80012894"
Brody 1,3,52.4393333,16.2788972,2020-08-16,"22,56613159"
Brody 1,3,52.4393333,16.2788972,2020-08-17,"21,57889175"
Brody 1,3,52.4393333,16.2788972,2020-08-18,"20,69848824"
Brody 1,3,52.4393333,16.2788972,2020-08-19,"20,81097794"
Brody 1,3,52.4393333,16.2788972,2020-08-20,"22,07888794"
Brody 1,3,52.4393333,16.2788972,2020-08-21,"26,23154068"
Brody 1,3,52.4393333,16.2788972,2020-08-22,"22,22612953"
Brody 1,3,52.4393333,16.2788972,2020-08-23,"19,59184456"
Brody 1,3,52.4393333,16.2788972,2020-08-24,"18,14369965"
Brody 1,3,52.4393333,16.2788972,2020-08-25,"18,10897446"
Brody 1,3,52.4393333,16.2788972,2020-08-26,"17,74598885"
Brody 1,3,52.4393333,16.2788972,2020-08-27,"16,58319664"
Brody 1,3,52.4393333,16.2788972,2020-08-28,"16,33443642"
Brody 1,3,52.4393333,16.2788972,2020-08-29,"18,7894268"
Brody 1,3,52.4393333,16.2788972,2020-08-30,"17,1666851"
Brody 1,3,52.4393333,16.2788972,2020-08-31,"15,95212841"
Brody 1,3,52.4393333,16.2788972,2020-09-01,"13,82001591"
Brody 1,3,52.4393333,16.2788972,2020-09-02,"14,24827003"
Brody 1,3,52.4393333,16.2788972,2020-09-03,"15,68992424"
Brody 1,3,52.4393333,16.2788972,2020-09-04,"16,38105011"
Brody 1,3,52.4393333,16.2788972,2020-09-05,"16,53058815"
Brody 1,3,52.4393333,16.2788972,2020-09-06,"13,85680389"
Brody 1,3,52.4393333,16.2788972,2020-09-07,"12,71037769"
Brody 1,3,52.4393333,16.2788972,2020-09-08,"15,74485397"
Brody 1,3,52.4393333,16.2788972,2020-09-09,"18,42628098"
Brody 1,3,52.4393333,16.2788972,2020-09-10,"14,89360237"
Brody 1,3,52.4393333,16.2788972,2020-09-11,"13,96955013"
Brody 1,3,52.4393333,16.2788972,2020-09-12,"17,59450912"
Brody 1,3,52.4393333,16.2788972,2020-09-13,"16,89410782"
Brody 1,3,52.4393333,16.2788972,2020-09-14,"1,95E+01"
Brody 1,3,52.4393333,16.2788972,2020-09-15,"2,16E+01"
Brody 1,3,52.4393333,16.2788972,2020-09-16,"21,5923233"
Brody 1,3,52.4393333,16.2788972,2020-09-17,"14,18935299"
Brody 1,3,52.4393333,16.2788972,2020-09-18,"11,6661911"
Brody 1,3,52.4393333,16.2788972,2020-09-19,"1,28E+01"
Brody 1,3,52.4393333,16.2788972,2020-09-20,"14,2127142"
Brody 1,3,52.4393333,16.2788972,2020-09-21,"14,43391132"
Brody 1,3,52.4393333,16.2788972,2020-09-22,"1,80E+01"
Brody 1,3,52.4393333,16.2788972,2020-09-23,"19,1017189"
Brody 1,3,52.4393333,16.2788972,2020-09-24,"18,14313698"
Brody 1,3,52.4393333,16.2788972,2020-09-25,"14,58821678"
Brody 1,3,52.4393333,16.2788972,2020-09-26,"12,59052086"
Brody 1,3,52.4393333,16.2788972,2020-09-27,"9,275001526"
Brody 1,3,52.4393333,16.2788972,2020-09-28,"11,78724098"
Brody 1,3,52.4393333,16.2788972,2020-09-29,"13,9882021"
Brody 1,3,52.4393333,16.2788972,2020-09-30,"14,4466362"
Brody 1,3,52.4393333,16.2788972,2020-10-01,"13,69962502"
Brody 1,3,52.4393333,16.2788972,2020-10-02,"13,93405437"
Brody 1,3,52.4393333,16.2788972,2020-10-03,"18,04191399"
Brody 1,3,52.4393333,16.2788972,2020-10-04,"15,07047462"
Brody 1,3,52.4393333,16.2788972,2020-10-05,"12,95534992"
Brody 1,3,52.4393333,16.2788972,2020-10-06,"12,62173653"
Brody 1,3,52.4393333,16.2788972,2020-10-07,"12,89942074"
Brody 1,3,52.4393333,16.2788972,2020-10-08,"13,06755161"
Brody 1,3,52.4393333,16.2788972,2020-10-09,"13,79171944"
Brody 1,3,52.4393333,16.2788972,2020-10-10,"11,64319038"
Brody 1,3,52.4393333,16.2788972,2020-10-11,"7,574717522"
Brody 1,3,52.4393333,16.2788972,2020-10-12,"7,328784943"
Brody 1,3,52.4393333,16.2788972,2020-10-13,"7,030189991"
Brody 1,3,52.4393333,16.2788972,2020-10-14,"9,016155243"
Brody 1,3,52.4393333,16.2788972,2020-10-15,"9,757417679"
Brody 1,3,52.4393333,16.2788972,2020-10-16,"9,35273838"
Brody 1,3,52.4393333,16.2788972,2020-10-17,"7,208369255"
Brody 1,3,52.4393333,16.2788972,2020-10-18,"7,778319836"
Brody 1,3,52.4393333,16.2788972,2020-10-19,"6,930829048"
Brody 1,3,52.4393333,16.2788972,2020-10-20,"7,756730556"
Brody 1,3,52.4393333,16.2788972,2020-10-21,"11,41455078"
Brody 1,3,52.4393333,16.2788972,2020-10-22,"1,49E+01"
Brody 1,3,52.4393333,16.2788972,2020-10-23,"14,16152954"
Brody 1,3,52.4393333,16.2788972,2020-10-24,"12,49019241"
Brody 1,3,52.4393333,16.2788972,2020-10-25,"1,15E+01"
Brody 1,3,52.4393333,16.2788972,2020-10-26,"11,22788811"
Brody 1,3,52.4393333,16.2788972,2020-10-27,"9,925750732"
Brody 1,3,52.4393333,16.2788972,2020-10-28,"8,647396088"
Brody 1,3,52.4393333,16.2788972,2020-10-29,"9,574234962"
Brody 1,3,52.4393333,16.2788972,2020-10-30,"8,69528389"
Brody 1,3,52.4393333,16.2788972,2020-10-31,"9,924138069"
Brody 1,3,52.4393333,16.2788972,2020-11-01,"10,215909"
Brody 1,3,52.4393333,16.2788972,2020-11-02,"14,39764977"
Brody 1,3,52.4393333,16.2788972,2020-11-03,"11,9365654"
Brody 1,3,52.4393333,16.2788972,2020-11-04,"8,622380257"
Brody 1,3,52.4393333,16.2788972,2020-11-05,"6,398470879"
Brody 1,3,52.4393333,16.2788972,2020-11-06,"8,980100632"
Brody 1,3,52.4393333,16.2788972,2020-11-07,"7,308753014"
Brody 1,3,52.4393333,16.2788972,2020-11-08,"5,717884541"
Brody 1,3,52.4393333,16.2788972,2020-11-09,"5,62611866"
Brody 1,3,52.4393333,16.2788972,2020-11-10,"5,751225471"
Brody 1,3,52.4393333,16.2788972,2020-11-11,"5,607692242"
Brody 1,3,52.4393333,16.2788972,2020-11-12,"5,743096352"
Brody 1,3,52.4393333,16.2788972,2020-11-13,"7,308848858"
Brody 1,3,52.4393333,16.2788972,2020-11-14,"9,307016373"
Brody 1,3,52.4393333,16.2788972,2020-11-15,"8,85E+00"
Brody 1,3,52.4393333,16.2788972,2020-11-16,"7,366900444"
Brody 1,3,52.4393333,16.2788972,2020-11-17,"9,551888466"
Brody 1,3,52.4393333,16.2788972,2020-11-18,"9,962296486"
Brody 1,3,52.4393333,16.2788972,2020-11-19,"8,450770378"
Brody 1,3,52.4393333,16.2788972,2020-11-20,"2,496671677"
Brody 1,3,52.4393333,16.2788972,2020-11-21,"2,15E+00"
Brody 1,3,52.4393333,16.2788972,2020-11-22,"6,34892416"
Brody 1,3,52.4393333,16.2788972,2020-11-23,"6,07447958"
Brody 1,3,52.4393333,16.2788972,2020-11-24,"3,305109501"
Brody 1,3,52.4393333,16.2788972,2020-11-25,"-0,705048382"
Brody 1,3,52.4393333,16.2788972,2020-11-26,"1,035887957"
Brody 1,3,52.4393333,16.2788972,2020-11-27,"3,863656521"
Brody 1,3,52.4393333,16.2788972,2020-11-28,"2,970800638"
Brody 1,3,52.4393333,16.2788972,2020-11-29,"2,358459711"
Brody 1,3,52.4393333,16.2788972,2020-11-30,"1,206614137"
Brody 1,3,52.4393333,16.2788972,2020-12-01,"0,945770144"
Brody 1,3,52.4393333,16.2788972,2020-12-02,"-1,363202453"
Brody 1,3,52.4393333,16.2788972,2020-12-03,"-1,582121015"
Brody 1,3,52.4393333,16.2788972,2020-12-04,"2,893208742"
Brody 1,3,52.4393333,16.2788972,2020-12-05,"7,653450966"
Brody 1,3,52.4393333,16.2788972,2020-12-06,"8,749477386"
Brody 1,3,52.4393333,16.2788972,2020-12-07,"5,544175148"
Brody 1,3,52.4393333,16.2788972,2020-12-08,"2,893166065"
Brody 1,3,52.4393333,16.2788972,2020-12-09,"-0,332502604"
Brody 1,3,52.4393333,16.2788972,2020-12-10,"-1,543855548"
Brody 1,3,52.4393333,16.2788972,2020-12-11,"-0,153406292"
Brody 1,3,52.4393333,16.2788972,2020-12-12,"1,434414744"
Brody 1,3,52.4393333,16.2788972,2020-12-13,"2,399386406"
Brody 1,3,52.4393333,16.2788972,2020-12-14,"3,499406338"
Brody 1,3,52.4393333,16.2788972,2020-12-15,"1,913160324"
Brody 1,3,52.4393333,16.2788972,2020-12-16,"5,953223228"
Brody 1,3,52.4393333,16.2788972,2020-12-17,"5,148149014"
Brody 1,3,52.4393333,16.2788972,2020-12-18,"4,109694004"
Brody 1,3,52.4393333,16.2788972,2020-12-19,"-0,166287869"
Brody 1,3,52.4393333,16.2788972,2020-12-20,"-0,862182617"
Brody 1,3,52.4393333,16.2788972,2020-12-21,"1,451486707"
Brody 1,3,52.4393333,16.2788972,2020-12-22,"6,618806362"
Brody 1,3,52.4393333,16.2788972,2020-12-23,"5,833377838"
Brody 1,3,52.4393333,16.2788972,2020-12-24,"7,276525497"
Brody 1,3,52.4393333,16.2788972,2020-12-25,"2,488483906"
Brody 1,3,52.4393333,16.2788972,2020-12-26,"1,269957662"
Brody 1,3,52.4393333,16.2788972,2020-12-27,"0,555633008"
Brody 1,3,52.4393333,16.2788972,2020-12-28,"3,037434578"
Brody 1,3,52.4393333,16.2788972,2020-12-29,"3,982514858"
Brody 1,3,52.4393333,16.2788972,2020-12-30,"0,982807517"
Brody 1,3,52.4393333,16.2788972,2020-12-31,"0,109392174"
Brody 1,3,52.4393333,16.2788972,2021-01-01,"-1,393214464"
Brody 1,3,52.4393333,16.2788972,2021-01-02,"-0,137441903"
Brody 1,3,52.4393333,16.2788972,2021-01-03,"0,355389267"
Brody 1,3,52.4393333,16.2788972,2021-01-04,"0,917655885"
Brody 1,3,52.4393333,16.2788972,2021-01-05,"0,922675014"
Brody 1,3,52.4393333,16.2788972,2021-01-06,"0,45554471"
Brody 1,3,52.4393333,16.2788972,2021-01-07,"0,681407034"
Brody 1,3,52.4393333,16.2788972,2021-01-08,"0,766503453"
Brody 1,3,52.4393333,16.2788972,2021-01-09,"0,650604784"
Brody 1,3,52.4393333,16.2788972,2021-01-10,"0,372403592"
Brody 1,3,52.4393333,16.2788972,2021-01-11,"-0,901620865"
Brody 1,3,52.4393333,16.2788972,2021-01-12,"0,410013348"
Brody 1,3,52.4393333,16.2788972,2021-01-13,"0,644699574"
Brody 1,3,52.4393333,16.2788972,2021-01-14,"-0,119845688"
Brody 1,3,52.4393333,16.2788972,2021-01-15,"-1,455151916"
Brody 1,3,52.4393333,16.2788972,2021-01-16,"-3,37006259"
Brody 1,3,52.4393333,16.2788972,2021-01-17,"-11,88859272"
Brody 1,3,52.4393333,16.2788972,2021-01-18,"-10,75842953"
Brody 1,3,52.4393333,16.2788972,2021-01-19,"0,915761709"
Brody 1,3,52.4393333,16.2788972,2021-01-20,"3,996960163"
Brody 1,3,52.4393333,16.2788972,2021-01-21,"5,716851711"
Brody 1,3,52.4393333,16.2788972,2021-01-22,"6,912140369"
Brody 1,3,52.4393333,16.2788972,2021-01-23,"1,720382929"
Brody 1,3,52.4393333,16.2788972,2021-01-24,"0,601091981"
Brody 1,3,52.4393333,16.2788972,2021-01-25,"0,355895638"
Brody 1,3,52.4393333,16.2788972,2021-01-26,"0,647358537"
Brody 1,3,52.4393333,16.2788972,2021-01-27,"0,704613388"
Brody 1,3,52.4393333,16.2788972,2021-01-28,"-0,091813035"
Brody 1,3,52.4393333,16.2788972,2021-01-29,"-1,755150676"
Brody 1,3,52.4393333,16.2788972,2021-01-30,"-2,265030384"
Brody 1,3,52.4393333,16.2788972,2021-01-31,"-5,051853657"
Brody 1,3,52.4393333,16.2788972,2021-02-01,"-6,200380325"
